,word,occurrences,percentile
2104,联系,2696,0.9729666588792845
1500,美丽,2690,0.9729332843840737
3227,私,2674,0.9728999098888629
2275,为啥,2673,0.9728665353936522
1722,同意,2669,0.9728331608984414
1865,效果,2665,0.9727997864032306
503,天气,2662,0.9727664119080199
2172,口味,2657,0.9727163501652037
2411,情,2657,0.9727163501652037
4080,离,2653,0.9726662884223876
2588,肚子,2645,0.9726329139271769
1460,吾,2643,0.9725995394319661
2293,个人,2642,0.9725661649367553
1689,评论,2641,0.9725161031939392
2900,哪儿,2641,0.9725161031939392
1455,火,2640,0.9724493542035176
3401,中午,2640,0.9724493542035176
1701,谢,2630,0.9723992924607016
1033,眼,2626,0.9723659179654908
2922,抓,2623,0.97233254347028
2782,不说,2620,0.9722991689750693
3004,丑,2619,0.9722657944798585
616,睇,2618,0.9722324199846477
798,有时,2616,0.9721990454894369
2484,不同,2615,0.9721656709942262
1050,那种,2614,0.9721322964990154
1387,激动,2610,0.9720989220038047
1665,微薄,2607,0.972065547508594
2370,美国,2588,0.9720321730133832
1478,决定,2586,0.9719987985181724
3722,有钱,2584,0.9719654240229616
1389,六,2583,0.9719320495277509
2756,研究,2582,0.9718986750325401
3238,刷,2574,0.9718653005373293
1569,后悔,2568,0.9718319260421187
3217,每个,2566,0.9717985515469079
6264,不知,2554,0.9717651770516971
230,啥子,2552,0.9717318025564863
181,高兴,2543,0.9716817408136702
3528,随便,2543,0.9716817408136702
207,流氓,2540,0.971631679070854
3293,上去,2538,0.9715983045756433
1078,首,2532,0.9715649300804325
2983,除了,2531,0.9715315555852218
2912,基本,2527,0.9714814938424057
2325,恐怖,2527,0.9714814938424057
892,闹,2526,0.9714314320995895
78,怎样,2524,0.9713980576043787
2934,之后,2523,0.971364683109168
808,仔,2522,0.9713313086139572
211,飞机,2519,0.9712979341187464
2031,舒服,2507,0.9712645596235356
1504,失望,2506,0.971231185128325
508,困,2497,0.9711978106331142
4791,收到,2488,0.9711644361379034
2373,坚持,2485,0.9711310616426927
1121,对不起,2484,0.9710976871474819
2545,腿,2480,0.9710643126522711
193,抽,2475,0.9710309381570603
1289,所有,2470,0.9709975636618496
1104,醒,2465,0.9709641891666388
413,快点,2445,0.970930814671428
2722,遇到,2443,0.9708974401762174
447,所,2442,0.9708640656810066
3301,员,2436,0.9708306911857958
1388,的确,2433,0.9707806294429797
170,此,2433,0.9707806294429797
1768,爱情,2432,0.9707305677001635
4199,消息,2431,0.9706971932049527
636,爆,2426,0.970663818709742
4234,故意,2421,0.9706304442145313
860,现场,2419,0.9705803824717151
2602,当时,2419,0.9705803824717151
2842,代表,2415,0.970530320728899
2300,事实,2409,0.9704969462336882
2033,光,2405,0.9704635717384774
5192,满,2400,0.9704301972432667
56,马,2398,0.9703801355004505
2947,遗憾,2398,0.9703801355004505
2364,上课,2396,0.9703300737576345
3734,女孩,2395,0.9702966992624237
1616,建议,2387,0.9702466375196075
1473,低,2387,0.9702466375196075
678,神,2384,0.970179888529186
1495,电脑,2384,0.970179888529186
2477,急,2375,0.9701298267863698
3477,矮,2372,0.9700964522911592
1925,明明,2368,0.9700630777959484
1086,化,2365,0.9700297033007376
4575,跳,2358,0.9699963288055268
1007,有空,2357,0.9699629543103161
1643,师,2352,0.9699295798151053
3265,那边,2350,0.9698962053198945
936,便宜,2348,0.9698628308246838
554,据说,2343,0.9698127690818676
1869,至于,2343,0.9698127690818676
4475,党,2341,0.9697460200914462
4455,嗨,2341,0.9697460200914462
2164,选,2338,0.96969595834863
1130,常,2336,0.9696625838534192
1499,每,2335,0.9696292093582085
2914,记,2328,0.9695958348629977
793,娘,2321,0.9695457731201815
6865,感冒,2321,0.9695457731201815
2444,明年,2319,0.9694957113773655
3391,呃,2316,0.9694623368821547
551,关心,2312,0.9694289623869439
500,球,2311,0.9693955878917332
934,谈,2309,0.9693622133965224
1494,好听,2305,0.9693288389013116
1891,可怕,2303,0.9692954644061008
1769,现实,2302,0.9692620899108901
344,剪,2299,0.9692287154156793
1707,学生,2298,0.9691953409204686
1470,加班,2297,0.9691619664252579
2788,感情,2293,0.9691285919300471
2273,山,2292,0.9690952174348363
3733,街,2290,0.9690618429396255
4350,剧,2287,0.9690117811968094
986,既,2287,0.9690117811968094
1986,旁边,2285,0.9689617194539932
4957,喂,2278,0.9689116577111772
769,老大,2278,0.9689116577111772
1668,丢,2271,0.968861595968361
1762,辈子,2270,0.9688282214731502
3778,瞎,2268,0.9687948469779395
1279,爸爸,2266,0.9687614724827287
2918,语,2265,0.9687280979875179
2791,吐,2263,0.9686947234923072
6586,服务,2261,0.9686613489970964
6625,慢慢,2246,0.9686279745018856
1945,根本,2245,0.9685946000066749
3848,技术,2244,0.9685612255114642
2539,某,2243,0.968511163768648
3327,想起,2243,0.968511163768648
136,黄,2241,0.9684611020258319
3029,早点,2240,0.9684277275306211
827,费,2239,0.9683943530354103
2675,刺激,2238,0.9683442912925943
4953,莫,2238,0.9683442912925943
1611,女儿,2234,0.9682942295497781
1088,美好,2230,0.9682608550545673
959,从来,2228,0.9682274805593566
916,色,2225,0.9681941060641458
2126,园,2220,0.968160731568935
2467,七,2217,0.9681106698261189
2702,友,2217,0.9681106698261189
740,室,2214,0.9680606080833027
799,挂,2213,0.968027233588092
3129,表情,2212,0.9679938590928813
4338,套,2211,0.9679604845976705
761,孩,2208,0.9679271101024597
3496,晚安,2207,0.9678937356072489
1363,下雨,2206,0.9678436738644328
949,具体,2206,0.9678436738644328
3603,经典,2204,0.9677936121216166
1055,近,2202,0.967760237626406
4818,中秋,2198,0.9677268631311952
716,女生,2197,0.9676934886359844
1649,某人,2194,0.9676601141407736
1318,心疼,2191,0.9676100523979575
2938,主义,2191,0.9676100523979575
2751,成都,2190,0.9675433034075359
3388,变成,2190,0.9675433034075359
1950,这话,2189,0.9674932416647198
3517,那样,2173,0.967459867169509
2402,计划,2171,0.9674264926742983
1484,如,2164,0.9673931181790876
673,陈,2162,0.9673597436838768
4513,将,2161,0.967326369188666
3657,浪费,2157,0.9672929946934553
7785,忍,2156,0.9672596201982445
348,打算,2153,0.9672262457030337
755,雨,2149,0.9671928712078229
256,压力,2147,0.9671594967126123
1570,当年,2146,0.9671261222174015
385,变态,2140,0.9670760604745853
321,流,2140,0.9670760604745853
1519,教育,2139,0.9670259987317692
3706,偷,2136,0.9669926242365584
1909,故事,2130,0.9669592497413476
3006,仲,2128,0.9669258752461369
2720,排,2123,0.9668925007509261
3099,烂,2119,0.9668591262557154
6377,小孩,2116,0.9668257517605047
2634,认为,2112,0.9667923772652939
2146,茶,2110,0.9667590027700831
1785,深,2105,0.9667256282748723
4349,演,2102,0.9666922537796616
15,运动,2101,0.9666588792844508
2907,杭州,2099,0.96662550478924
7262,路上,2097,0.9665921302940294
1861,门,2092,0.9665420685512132
1911,想想,2092,0.9665420685512132
2735,咖啡,2088,0.966492006808397
2207,所谓,2085,0.9664586323131863
4417,灰,2083,0.9664252578179755
4685,招,2081,0.9663918833227647
369,区,2080,0.966358508827554
1890,床,2065,0.9663251343323432
4441,放假,2064,0.9662917598371324
2565,准,2063,0.9662583853419217
955,不让,2061,0.966225010846711
2739,提前,2060,0.9661916363515002
951,往,2057,0.966141574608684
1148,失眠,2057,0.966141574608684
1672,报名,2055,0.9660915128658679
5701,影响,2051,0.9660414511230517
388,听到,2051,0.9660414511230517
4442,出门,2050,0.9659913893802357
258,放心,2049,0.9659580148850249
1902,银,2047,0.9659246403898141
877,奔,2043,0.9658912658946034
427,也许,2042,0.9658578913993926
1844,客气,2041,0.9658078296565764
4923,命,2041,0.9658078296565764
4019,网,2040,0.9657577679137603
1884,嘴,2036,0.9657243934185495
1216,鞋,2034,0.9656910189233388
176,身边,2031,0.9656576444281281
2080,旅游,2029,0.9656075826853119
1089,回忆,2029,0.9656075826853119
1650,兴趣,2028,0.9655408336948904
2915,不住,2028,0.9655408336948904
2608,艺术,2026,0.9654907719520742
4964,阿姨,2025,0.965440710209258
1744,抱,2025,0.965440710209258
412,接受,2023,0.9653739612188366
2940,素质,2023,0.9653739612188366
146,味,2022,0.9653072122284151
3071,家伙,2022,0.9653072122284151
2989,自然,2020,0.9652571504855989
670,安排,2019,0.9652237759903881
1355,克,2018,0.9651570269999666
514,哎哟,2018,0.9651570269999666
3357,乐,2018,0.9651570269999666
635,证,2017,0.965090278009545
1052,城市,2013,0.965040216266729
2261,童鞋,2013,0.965040216266729
1100,她们,2009,0.9649901545239128
756,刚才,2006,0.9649567800287021
627,主,2003,0.9649234055334913
869,解,2002,0.9648900310382805
151,游戏,2000,0.9648566565430697
1623,苹果,1999,0.964823282047859
2877,传说,1998,0.9647732203050429
3240,风,1998,0.9647732203050429
5277,动,1997,0.9647064713146214
4197,胖子,1997,0.9647064713146214
2653,毕业,1993,0.9646564095718052
4854,通知,1992,0.9646230350765944
3381,享受,1991,0.9645896605813837
3954,这边,1984,0.9645395988385675
2049,补,1984,0.9645395988385675
752,野,1981,0.9644895370957515
3177,结束,1979,0.9644561626005407
795,懂得,1978,0.9644227881053299
1481,搞笑,1971,0.9643894136101191
2009,赢,1969,0.9643560391149084
2181,垃圾,1966,0.9643226646196976
3334,型,1965,0.9642892901244868
2441,双,1964,0.9642559156292762
4633,冒,1963,0.9642225411340654
4509,配,1961,0.9641891666388546
1659,外面,1960,0.9641557921436438
1208,破,1958,0.9641224176484331
6190,确定,1955,0.9640890431532223
848,读,1954,0.9640556686580115
1552,医院,1953,0.9640222941628008
1105,好几,1949,0.96398891966759
2946,西,1948,0.9639555451723792
4002,设计,1934,0.9639221706771685
1966,无法,1933,0.9638887961819578
4049,锅,1932,0.9638387344391416
2037,担心,1932,0.9638387344391416
3534,提,1929,0.9637886726963255
378,报,1928,0.9637552982011147
1749,惹,1927,0.9637219237059039
1333,喽,1921,0.9636885492106931
7137,分钟,1920,0.9636218002202717
1708,笨,1920,0.9636218002202717
1044,先生,1920,0.9636218002202717
1910,发生,1914,0.9635550512298502
2593,视频,1912,0.9635216767346394
2740,声,1911,0.9634883022394286
2157,香港,1909,0.9634382404966125
3218,素,1909,0.9634382404966125
4089,刘,1908,0.9633881787537963
52,药,1907,0.9633548042585856
2592,麻烦,1906,0.9633214297633749
7190,数,1903,0.9632880552681641
3636,大概,1898,0.9632379935253479
2553,下班,1898,0.9632379935253479
349,咬,1891,0.9631879317825318
161,认,1890,0.963154557287321
1849,宿舍,1887,0.9631211827921102
3613,靠谱,1885,0.9630878082968996
1750,生气,1880,0.9630544338016888
2971,难得,1878,0.963021059306478
655,不准,1873,0.9629876848112672
935,贴,1872,0.9629543103160565
3526,单身,1869,0.9629209358208457
530,烧,1866,0.9628875613256349
1680,承认,1864,0.9628541868304242
5859,煮,1863,0.962804125087608
2867,同事,1863,0.962804125087608
794,象,1859,0.9627540633447919
3500,开车,1858,0.9627206888495812
243,理,1857,0.9626873143543704
32,回答,1855,0.9626539398591596
1742,早就,1854,0.9626205653639489
3744,别的,1852,0.9625871908687381
2845,工资,1851,0.9625371291259219
713,长大,1851,0.9625371291259219
393,差点,1844,0.9624870673831059
963,考试,1843,0.9624536928878951
1231,想法,1839,0.9624203183926843
1419,真相,1837,0.9623869438974736
536,嫩,1835,0.9623535694022628
1540,呆,1830,0.962320194907052
5302,事儿,1827,0.9622868204118413
1654,斤,1824,0.9622534459166305
4167,分享,1821,0.9622033841738143
1953,下周,1821,0.9622033841738143
1544,良心,1820,0.9621533224309983
1786,百姓,1816,0.9621032606881821
1316,饱,1816,0.9621032606881821
5367,挖,1815,0.962053198945366
3374,练,1814,0.9620031372025498
927,身材,1814,0.9620031372025498
1030,吹,1812,0.9619363882121283
2000,姐妹,1812,0.9619363882121283
459,市场,1810,0.9618863264693122
2310,没错,1809,0.9618529519741014
2566,觉,1807,0.9618028902312853
2681,颜色,1807,0.9618028902312853
4386,相,1806,0.9617528284884691
980,强大,1805,0.961702766745653
693,证明,1805,0.961702766745653
1453,愿意,1804,0.9616360177552314
1511,团,1804,0.9616360177552314
320,眼泪,1801,0.9615859560124154
1217,单位,1799,0.9615525815172046
2464,戴,1794,0.9615192070219938
4708,目前,1792,0.9614691452791777
2612,赶,1792,0.9614691452791777
2278,电,1790,0.9614023962887561
3389,深圳,1790,0.9614023962887561
791,发展,1788,0.96135233454594
3900,礼物,1787,0.9613189600507293
1198,改变,1784,0.9612855855555185
4242,嫁,1781,0.9612522110603077
4736,老人,1777,0.961218836565097
2960,至少,1776,0.9611854620698862
1814,元,1774,0.9611520875746754
2909,香,1773,0.9611187130794647
4501,同志,1772,0.9610853385842539
7157,解决,1768,0.9610519640890431
1026,再说,1766,0.9610185895938324
100,或,1764,0.9609685278510163
1087,属于,1764,0.9609685278510163
1800,乃,1755,0.9609184661082001
1451,警察,1752,0.9608850916129894
5348,线,1749,0.9608350298701732
5417,法,1749,0.9608350298701732
1315,原因,1748,0.960784968127357
7016,地址,1746,0.9607515936321464
3159,围观,1743,0.9607182191369356
1,九,1740,0.9606848446417248
2135,清,1738,0.9606514701465141
511,动物,1736,0.9606180956513033
1678,要么,1735,0.9605847211560925
2046,果,1732,0.9605513466608817
356,金,1725,0.960517972165671
1016,国庆,1723,0.9604845976704602
3757,房,1719,0.960434535927644
1843,得了,1719,0.960434535927644
2761,进去,1716,0.960384474184828
8191,网上,1714,0.9603510996896172
1860,队,1706,0.9603177251944064
1880,方便,1705,0.9602676634515903
1071,侬,1705,0.9602676634515903
1101,醉,1704,0.9602176017087741
880,大叔,1700,0.960167539965958
2239,汤,1700,0.960167539965958
380,咱俩,1696,0.9601007909755365
944,上面,1696,0.9601007909755365
2322,杂,1695,0.9600507292327204
905,音乐,1694,0.9600006674899042
2578,心理,1694,0.9600006674899042
1506,打击,1692,0.9599506057470881
3121,聊,1691,0.9599172312518773
3012,真正,1689,0.9598838567566665
615,咁,1684,0.9598504822614558
1077,间,1679,0.9598171077662451
5016,国,1678,0.9597837332710343
2961,悲哀,1677,0.9597503587758235
141,皮,1673,0.9597002970330074
3485,查,1673,0.9597002970330074
2159,嘞,1672,0.9596502352901912
1741,前面,1671,0.9596168607949804
649,圈,1666,0.9595834862997698
3212,品,1665,0.959550111804559
4245,倒是,1664,0.9595167373093482
5379,太阳,1663,0.9594666755665321
639,何,1663,0.9594666755665321
3279,比赛,1662,0.9594166138237159
3543,媒体,1656,0.9593832393285051
4042,几时,1655,0.9593498648332944
5063,操,1651,0.9592998030904782
1716,道,1651,0.9592998030904782
2734,泡,1650,0.9592497413476622
5232,院,1648,0.9592163668524514
3100,候,1643,0.9591829923572406
6408,缺,1641,0.9591496178620298
3402,欣赏,1640,0.9591162433668191
6219,按,1639,0.9590828688716083
2663,交,1637,0.9590328071287921
431,医生,1637,0.9590328071287921
240,明,1635,0.958982745385976
5647,上来,1634,0.9589493708907653
1897,甜,1630,0.9589159963955545
823,游,1628,0.9588659346527384
4669,叔叔,1628,0.9588659346527384
2461,和谐,1626,0.9588158729099222
836,水平,1625,0.9587658111671061
3080,能力,1625,0.9587658111671061
1342,成为,1624,0.9587157494242899
1633,今日,1619,0.9586823749290792
1894,部分,1616,0.9586323131862631
785,瓶,1616,0.9586323131862631
3920,慢,1614,0.9585822514434469
5024,玩意,1610,0.9585321897006308
1918,时代,1610,0.9585321897006308
4903,新浪,1609,0.9584821279578146
1728,一会,1603,0.9584487534626038
3873,算是,1602,0.9583986917197878
3188,自由,1602,0.9583986917197878
3732,后来,1601,0.9583486299769716
2639,糖,1599,0.9582985682341555
2191,地铁,1599,0.9582985682341555
4403,气死,1598,0.9582318192437339
586,方式,1598,0.9582318192437339
1469,玩笑,1595,0.9581817575009178
3002,架,1592,0.958148383005707
5798,宝,1589,0.9581150085104962
8515,短,1587,0.9580816340152856
2365,认真,1583,0.9580482595200748
3368,实话,1581,0.9579981977772586
4709,纯,1581,0.9579981977772586
2336,害,1580,0.9579481360344425
2927,其,1574,0.9579147615392317
1809,负责,1573,0.9578813870440209
2235,骚,1572,0.9578313253012049
3726,强烈,1572,0.9578313253012049
2870,具,1571,0.9577812635583887
454,同感,1569,0.9577478890631779
2628,砸,1567,0.9577145145679672
2198,派,1566,0.9576811400727564
1229,伤感,1565,0.9575977038347295
5934,思想,1565,0.9575977038347295
844,汗,1565,0.9575977038347295
2382,忽悠,1565,0.9575977038347295
3036,重庆,1564,0.9574975803490973
910,改天,1564,0.9574975803490973
1959,指,1563,0.9574308313586757
2754,唱歌,1563,0.9574308313586757
4868,发型,1560,0.9573807696158596
1275,妹子,1559,0.9573473951206488
2854,夏天,1558,0.9572973333778326
2817,办公,1558,0.9572973333778326
4067,局,1553,0.9572472716350166
1123,词,1552,0.9572138971398058
2610,作为,1551,0.957180522644595
1740,兄,1545,0.9571471481493843
4474,多多,1544,0.9571137736541735
1211,十一,1543,0.9570803991589627
1685,是否,1542,0.9570303374161466
1431,起床,1542,0.9570303374161466
1554,脑残,1541,0.9569802756733304
3204,自,1538,0.9569469011781196
5055,顿,1537,0.956913526682909
4692,愿,1536,0.9568634649400928
101,曾经,1536,0.9568634649400928
2250,火锅,1534,0.9568134031972766
2209,删,1533,0.9567633414544605
690,熟,1533,0.9567633414544605
5248,来说,1529,0.9567132797116443
6199,未来,1528,0.9566465307212229
3755,速度,1528,0.9566465307212229
5376,拍照,1528,0.9566465307212229
2622,点儿,1527,0.9565797817308013
6102,海,1526,0.9565464072355906
1199,形象,1524,0.9564963454927744
3472,节日,1524,0.9564963454927744
544,输,1521,0.9564295965023529
1154,遍,1521,0.9564295965023529
885,本人,1520,0.9563795347595367
6689,害怕,1519,0.956346160264326
6176,状态,1517,0.9562960985215099
5138,空,1517,0.9562960985215099
4527,宣传,1512,0.9562293495310883
3379,得瑟,1512,0.9562293495310883
5968,款,1511,0.9561626005406668
545,林,1511,0.9561626005406668
1004,不少,1507,0.9561125387978506
274,免费,1506,0.95607916430264
1163,夸,1502,0.9560457898074292
3799,反,1501,0.9560124153122184
